N_open1,N_open2,N_open3,N_high1,N_high2,N_high3,N_low1,N_low2,N_low3,N_close1,N_close2,N_close3,N_vol1,N_vol2,N_vol3,N_rsi,N_adx,open
0.003407174883188,-0.0065174117796660295,-0.01721243385004476,0.011811466996764785,0.015486733133543033,-0.00749947081911718,-0.0014417503086341895,-0.009106131818573806,-0.01753615351650497,0.01019534991872919,0.0061032075649423536,-0.013327535779919948,0.2211616016530055,0.7262054380003179,0.3956236099232017,0.525411,0.138319,31.04
-0.0065174117796660295,-0.01721243385004476,-0.02182037365710792,0.015486733133543033,-0.00749947081911718,-0.006625631826243584,-0.009106131818573806,-0.01753615351650497,-0.024729071252411385,0.0061032075649423536,-0.013327535779919948,-0.009859049532795741,0.7262054380003179,0.3956236099232017,0.12603461232141133,0.509302,0.141902,30.7
-0.01721243385004476,-0.02182037365710792,-0.022188430482220342,-0.00749947081911718,-0.006625631826243584,-0.016376091835434734,-0.01753615351650497,-0.024729071252411385,-0.02686952013378333,-0.013327535779919948,-0.009859049532795741,-0.018636598897061114,0.3956236099232017,0.12603461232141133,0.36786550359868747,0.439234,0.145673,30.35
-0.02182037365710792,-0.022188430482220342,-0.02023722786397177,-0.006625631826243584,-0.016376091835434734,-0.016692089883939998,-0.024729071252411385,-0.02686952013378333,-0.027325888340431648,-0.009859049532795741,-0.018636598897061114,-0.02313742085620266,0.12603461232141133,0.36786550359868747,0.27323025966604714,0.45413800000000004,0.147537,30.25
-0.022188430482220342,-0.02023722786397177,-0.018435966658860534,-0.016376091835434734,-0.016692089883939998,-0.01618535336626351,-0.02686952013378333,-0.027325888340431648,-0.0261507968147755,-0.018636598897061114,-0.02313742085620266,-0.018114461380254732,0.36786550359868747,0.27323025966604714,0.30864590889655624,0.424453,0.1495,30.27
-0.02023722786397177,-0.018435966658860534,-0.022228831908219355,-0.016692089883939998,-0.01618535336626351,-0.016453000482933744,-0.027325888340431648,-0.0261507968147755,-0.024795414806326913,-0.02313742085620266,-0.018114461380254732,-0.01805752472989109,0.27323025966604714,0.30864590889655624,0.28111576068619115,0.41436700000000004,0.147517,30.39
-0.018435966658860534,-0.022228831908219355,-0.017677369392176328,-0.01618535336626351,-0.016453000482933744,-0.013513297018967871,-0.0261507968147755,-0.024795414806326913,-0.02055983822457564,-0.018114461380254732,-0.01805752472989109,-0.016396174957447537,0.30864590889655624,0.28111576068619115,0.4175100823736268,0.43519599999999997,0.145905,30.52
-0.022228831908219355,-0.017677369392176328,-0.009777176228491334,-0.016453000482933744,-0.013513297018967871,-0.008178108897869293,-0.024795414806326913,-0.02055983822457564,-0.02160817836950685,-0.01805752472989109,-0.016396174957447537,-0.02064908885219193,0.28111576068619115,0.4175100823736268,0.47826066211914176,0.440685,0.145351,30.46
-0.017677369392176328,-0.009777176228491334,-0.009053901961908856,-0.013513297018967871,-0.008178108897869293,-0.003947805633195158,-0.02055983822457564,-0.02160817836950685,-0.017669230674083727,-0.016396174957447537,-0.02064908885219193,-0.017350183321977967,0.4175100823736268,0.47826066211914176,0.36647484574373446,0.450585,0.145806,30.66
-0.009777176228491334,-0.009053901961908856,-0.014363047629546951,-0.008178108897869293,-0.003947805633195158,-0.008151863484928036,-0.02160817836950685,-0.017669230674083727,-0.02009547562493359,-0.02064908885219193,-0.017350183321977967,-0.013726046003684836,0.47826066211914176,0.36647484574373446,0.6592420937183592,0.441923,0.148285,30.96
-0.009053901961908856,-0.014363047629546951,-0.01674022813510641,-0.003947805633195158,-0.008151863484928036,-0.004176675897084305,-0.017669230674083727,-0.02009547562493359,-0.01960221319992521,-0.017350183321977967,-0.013726046003684836,-0.017694255953875505,0.36647484574373446,0.6592420937183592,0.5550908355885307,0.45645,0.151105,31.05
-0.014363047629546951,-0.01674022813510641,-0.03252722602439312,-0.008151863484928036,-0.004176675897084305,-0.016978949048547274,-0.02009547562493359,-0.01960221319992521,-0.03855232978459109,-0.013726046003684836,-0.017694255953875505,-0.025865167116690214,0.6592420937183592,0.5550908355885307,0.6647208529208071,0.471163,0.156055,30.94
-0.01674022813510641,-0.03252722602439312,-0.02993348793147455,-0.004176675897084305,-0.016978949048547274,-0.029458931661348123,-0.01960221319992521,-0.03855232978459109,-0.0484285500014071,-0.017694255953875505,-0.025865167116690214,-0.03926341577365614,0.5550908355885307,0.6647208529208071,0.8491623938411058,0.463431,0.160383,30.91
-0.03252722602439312,-0.02993348793147455,-0.020217230186291152,-0.016978949048547274,-0.029458931661348123,-0.0038219748812730646,-0.03855232978459109,-0.0484285500014071,-0.03754635690401696,-0.025865167116690214,-0.03926341577365614,-0.029041504545417127,0.6647208529208071,0.8491623938411058,0.9909704101341428,0.44412799999999997,0.165534,30.47
-0.02993348793147455,-0.020217230186291152,0.00791920089687829,-0.029458931661348123,-0.0038219748812730646,0.014834755328443373,-0.0484285500014071,-0.03754635690401696,0.002260426669353426,-0.03926341577365614,-0.029041504545417127,0.009176650164411635,0.8491623938411058,0.9909704101341428,0.5519780530015526,0.40984000000000004,0.166968,30.635
-0.020217230186291152,0.00791920089687829,0.007634208177059082,-0.0038219748812730646,0.014834755328443373,0.0126687035600206,-0.03754635690401696,0.002260426669353426,0.004484288986028122,-0.029041504545417127,0.009176650164411635,0.009522203010980336,0.9909704101341428,0.5519780530015526,0.13739146142029257,0.44429900000000005,0.164594,31.07
0.00791920089687829,0.007634208177059082,0.006438598592051916,0.014834755328443373,0.0126687035600206,0.011163288073081177,0.002260426669353426,0.004484288986028122,0.0032886328698535313,0.009176650164411635,0.009522203010980336,0.008958482174530638,0.5519780530015526,0.13739146142029257,0.19108133293924545,0.578909,0.166366,32.06
0.007634208177059082,0.006438598592051916,0.011489108384604879,0.0126687035600206,0.011163288073081177,0.015272053433639854,0.004484288986028122,0.0032886328698535313,0.007390550148100147,0.009522203010980336,0.008958482174530638,0.007390550148100147,0.13739146142029257,0.19108133293924545,0.14369821096543897,0.577051,0.163955,32.02
